thread_id,thread_title,post_idx_in_thread,page_idx_in_thread,timestamp_utc,author_hmac,author_was_guest,content_clean,content_hash,content_len_chars,content_len_chars_raw,is_reply,had_quote_block,n_urls,n_emojis,parent_post_idx,votes_up,votes_down,url_canonical,parser_version,scraped_at_utc
69365709,ORTEX wykres,1,1,2024-12-23T23:29:00+00:00,4cece3e4b2876d36ea39,False,"Widać że shorty odbijają się od dna i pożyczają nowe akcje na wyższych poziomach. W przeciwieństwie do KNF, Ortex pokazuje akcje które są pożyczone ale nie wiadomo czy już wrzucone rynek czy jeszcze nie. KNF pokazuje tylko już wrzucone, ale nie pokazuje tych pod progiem, co jest dużą wadą. Mimo wszystko widać niepokojący trend i obawiam się że z czasem mogą zacząć się nowe zrzuty. Szort będzie wykorzystywał to że przez jakiś czas nie będzie żadnych nowych cenotwórczych info z CDPR oraz ferment którzy sieją youtuberzy nad postacią Ciri. Ich zagorzali followersi to około 5-10% populacji, ale niestety najgłośniejszej i bardzo umiejętnie prowokującej CDPR. Każda taka mini aferka to możliwy spadek ceny spotęgowany przez szorta, który jak widać zbiera amunicję. Lepiej ustawić dobre stop lossy kółkowicze. Natomiast dla tych którzy grają pod premierę to nie ma większego znaczenia. Wesołych świąt.",a0a4fb61e709ecbb,901,902,False,False,0,0,,16,2,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69365783.html",0.2.0,2026-05-14T13:34:11.891314+00:00
69365709,ORTEX wykres,2,2,2024-12-24T08:06:00+00:00,475b161d453d10a9296d,True,Jak miło czytać takie konkretne wypowiedzi i przemyślenia. Wesołych Świąt życzę wszystkim akcjonariuszom,64edf79b7cd20234,104,104,False,False,0,0,,5,1,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69366625.html",0.2.0,2026-05-14T13:34:15.066186+00:00
69365709,ORTEX wykres,3,3,2024-12-24T08:28:00+00:00,9964393085b0b5210b60,True,Można prosić o źródło tej informacji? Z góry dzięki.,de2b2ea9cdab068a,52,104,True,True,0,0,2,3,2,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69366779.html",0.2.0,2026-05-14T13:34:18.712268+00:00
69365709,ORTEX wykres,4,4,2024-12-24T10:37:00+00:00,4cece3e4b2876d36ea39,False,Ten procent to stosunek like do dislike pod oficjalnymi zwiastunami W4 na YT. Są dwa główne zwiastuny: ten co ma prawie 9m i 4m wyświetleń. Wklejam ten większy:,4f27ae6b4daa6d81,160,255,False,False,1,0,,5,0,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69367645.html",0.2.0,2026-05-14T13:34:21.905663+00:00
69365709,ORTEX wykres,5,5,2024-12-25T13:06:00+00:00,42cc64ff6002b3b6e377,True,"Czesc, uważam, że to co się dzieje na tej spółce to mocno przemyślana manipulacja, legalna bo zezwalają na to przepisy, a zaplanowana dokładnie przez samego Wujka Goldmana, na zlecenie całej mocnej konkurencji na rynku, typu Micorsoft itd... w celu: a) trzymania kursu nisko i prowokowania władz do skupu i wyczyszczenia się z gotówki a co za tym idzie - osłabienia spółki. b) trzymania kursu nisko w celu dokupowania akcji przez samego Wujka Goldmana. Zaznaczam, że zabawa kursem przez shorty to dla nich zabawa gdyż podmioty te dysponują znacznie większymi środkami niż cała nasza giełda -) Dlatego czy ta robota jest robiona z zyskiem czy stratą nie ma znaczenia. Bo cel jest zupełnie inny. Dlatego wg mnie Goldi robi tak: - rośnie sentyment do spółki - dokupuje akcje - sytuacja uspokaja się- pożycza shortom i one biją kurs. Jak Goldi kupuje to ulica się ubiera i rośnie nowa grupa Leszczy do straszenia. - short sprzedaje nowo poyżyczone akcje - ulica się boi i część włącza się do gry. I takie kółka można robić podnosząc stale poziom kursu. Przy okazji ci co są pod progiem mogą redukować pozycje. Można też zaobserwować korelacje między spadkami a wzrostami kursu między CDRem a innymi z WIG20 spółkami - może shortowanymi przez tych samych graczy i wówczas przy zbijaniu kursów spokojnie można zajmować korzystne pozycje na FW20 -)))) na których można zarabiać. Niniejszym uważam, że mamy od kilku lat do czynienie z czystą manipulacją WIG20 na całej GPW. Zobaczcie ile jest oficjalnego shorta w KNFie, a ile pod progiem - tego nie wiemy. Dlatego opisany tutaj scenariusz zjazdu w dół jest możliwy.",36fb58ab5b5076bc,1608,1610,False,False,0,0,,0,6,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69371941.html",0.2.0,2026-05-14T13:34:25.526315+00:00
69365709,ORTEX wykres,6,6,2024-12-25T14:27:00+00:00,4cece3e4b2876d36ea39,False,"Dość mocno foliarska teoria, ale pewnie ziarno prawdy w tym jest. Właśnie ORTEX służy temu żeby zobaczyć ile szortów jest pod progiem. Wiadomo że ORTEX nie pokrywa wszystkiego ale liczba jest dość zbliżona całkowitej liczby szortów.",bce39a5ad14d807f,232,232,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69372335.html",0.2.0,2026-05-14T13:34:28.729238+00:00
69365709,ORTEX wykres,7,7,2024-12-27T21:42:00+00:00,42cc64ff6002b3b6e377,True,Widział kto ortexa na dzisiaj? Co tam słychać?,2e3b716e5e6a5bdc,46,46,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69388101.html",0.2.0,2026-05-14T13:34:32.454534+00:00
69365709,ORTEX wykres,8,8,2024-12-27T21:58:00+00:00,e2a2e3a69056307d6789,True,"Po co ci Ortex, popatrz na Stany i wszystko wiadomo co nas czeka.",b89b06b1ae319ecd,65,65,False,False,0,0,,0,1,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69388247.html",0.2.0,2026-05-14T13:34:35.719087+00:00
69365709,ORTEX wykres,9,9,2024-12-27T22:08:00+00:00,4cece3e4b2876d36ea39,False,Obserwator widzę tym razem prospadkowo. Zakładam że kółko na niższym poziomie chcesz zrobić?,e15c1f69521ceb97,92,92,False,False,0,0,,2,1,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69388309.html",0.2.0,2026-05-14T13:34:39.432437+00:00
69365709,ORTEX wykres,10,10,2024-12-27T22:36:00+00:00,e2a2e3a69056307d6789,True,"A Ty sadzisz, że dzień przed Sylwestrem i Nowym Rokiem beda wzrosty?",404e7619584f4877,68,68,False,False,0,0,,0,1,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69388511.html",0.2.0,2026-05-14T13:34:43.148326+00:00
69365709,ORTEX wykres,11,11,2024-12-27T22:40:00+00:00,e44ccff6d2759ef15643,True,Ja tak sądzę,4974744f524341dd,12,12,False,False,0,0,,4,0,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69388553.html",0.2.0,2026-05-14T13:34:46.172003+00:00
69365709,ORTEX wykres,12,12,2024-12-27T23:09:00+00:00,bfb3d450478b2a9abce4,True,Bendom gurne widły kolego. Rajd świentego Mikołaja to kiedy bys chciał kolego?,c6f3587da9e185ad,78,78,False,False,0,0,,1,2,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69388701.html",0.2.0,2026-05-14T13:34:49.265677+00:00
69365709,ORTEX wykres,13,13,2024-12-27T22:07:00+00:00,4cece3e4b2876d36ea39,False,Ortex za 27/12 będzie widać o 13:30 czasu polskiego następnego dnia roboczego tj. 30/12,8dd3dffc6aab808f,87,87,False,False,0,0,,1,0,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69388305.html",0.2.0,2026-05-14T13:34:54.056422+00:00
69365709,ORTEX wykres,14,14,2024-12-27T22:00:00+00:00,601bf4450bdcbcd042f7,True,A może to jest grą pod przejęcie?,1fc34d7bb0fe228e,33,33,False,False,0,0,,0,1,"https://www.bankier.pl/forum/temat_re-ortex-wykres,69388257.html",0.2.0,2026-05-14T13:35:22.154665+00:00
69384395,Uparcie chce rosnąć.,0,0,2024-12-27T14:57:00+00:00,6cbc87907377ada2bcc9,True,i nic pan nie zrobisz.,db0aaf15330b6d89,22,22,False,False,0,0,,3,1,"https://www.bankier.pl/forum/temat_uparcie-chce-rosnac,69384395.html",0.2.0,2026-05-14T13:35:25.079050+00:00
69384395,Uparcie chce rosnąć.,1,1,2024-12-27T14:59:00+00:00,e2a2e3a69056307d6789,True,To już ostatnie podrygi wzrostow.,c6ae27c4e309e234,33,33,False,False,0,0,,2,5,"https://www.bankier.pl/forum/temat_re-uparcie-chce-rosnac,69384435.html",0.2.0,2026-05-14T13:35:28.199072+00:00
69384395,Uparcie chce rosnąć.,2,2,2024-12-27T15:23:00+00:00,e44ccff6d2759ef15643,True,"Dokładnie, koniec powolnych wzrostów , zaraz nabieramy rozpędu wzrostowego",a44ce6302d8d0434,74,74,False,False,0,0,,4,1,"https://www.bankier.pl/forum/temat_re-uparcie-chce-rosnac,69384725.html",0.2.0,2026-05-14T13:35:52.409827+00:00
69384395,Uparcie chce rosnąć.,3,3,2024-12-27T20:18:00+00:00,6cf0abe64113b4c1fadb,True,To tak będzie rosnąć jak ty Jadzia jesteś Jadzia...a raczej pan Jadż,ba04a6441dc62289,68,68,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-uparcie-chce-rosnac,69387553.html",0.2.0,2026-05-14T13:35:59.724491+00:00
69386663,Pomimo spadającej dziś Ameryki cdr i xtb do góry,0,0,2024-12-27T18:27:00+00:00,76aaad0b7eea1c155497,True,Pięknie,7ea6e263ab1cb067,7,7,False,False,0,0,,1,0,"https://www.bankier.pl/forum/temat_pomimo-spadajacej-dzis-ameryki-cdr-i-xtb-do-gory,69386663.html",0.2.0,2026-05-14T13:36:02.763505+00:00
69385987,Zamknięcie bardzo dobre mamy to ! 190.55 :),0,0,2024-12-27T17:04:00+00:00,76aaad0b7eea1c155497,True,Rewelacyjnie,aa3a6a7deca5ca4e,12,12,False,False,0,0,,6,1,"https://www.bankier.pl/forum/temat_zamkniecie-bardzo-dobre-mamy-to-190-55,69385987.html",0.2.0,2026-05-14T13:36:05.714722+00:00
69385325,Co to się tu dzisiaj dzieje,0,0,2024-12-27T16:10:00+00:00,052fc01005618eabbae3,True,Dziwna sesja,c0d4c5a7ec728b9f,12,12,False,False,0,0,,0,2,"https://www.bankier.pl/forum/temat_co-to-sie-tu-dzisiaj-dzieje,69385325.html",0.2.0,2026-05-14T13:36:08.884534+00:00
69385325,Co to się tu dzisiaj dzieje,1,1,2024-12-27T16:24:00+00:00,052fc01005618eabbae3,True,Kupiłem po 191 a tutaj taki klops... Pewnie odbije zaraz,ecc37118528b3d67,56,56,False,False,0,0,,0,2,"https://www.bankier.pl/forum/temat_re-co-to-sie-tu-dzisiaj-dzieje,69385481.html",0.2.0,2026-05-14T13:36:12.728862+00:00
69385325,Co to się tu dzisiaj dzieje,2,2,2024-12-27T16:38:00+00:00,3c839f22c259101af470,True,"Nie tyle dziwna, co SP 500 i NASDAQ po 15:00 do gry weszli na minusie",7c586c086bd76efb,69,69,False,False,0,0,,1,1,"https://www.bankier.pl/forum/temat_re-co-to-sie-tu-dzisiaj-dzieje,69385639.html",0.2.0,2026-05-14T13:36:15.924907+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,0,0,2024-12-27T10:41:00+00:00,bfb3d450478b2a9abce4,True,Na prawdę mnie to nie zdziwi.,4ef202a0443ab817,29,29,False,False,0,0,,6,3,"https://www.bankier.pl/forum/temat_cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69380539.html",0.2.0,2026-05-14T13:36:19.692133+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,1,1,2024-12-27T10:46:00+00:00,bfb3d450478b2a9abce4,True,Bieda nie jest dla nas koledzy!!! Rajdu świentego mikołaja nie było jeszcze a on musi sie rozpoczonć!!!,75062daa781b003b,103,103,False,False,0,0,,2,3,"https://www.bankier.pl/forum/temat_re-cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69380615.html",0.2.0,2026-05-14T13:36:23.396174+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,2,2,2024-12-27T11:08:00+00:00,0bdd51fcaebcf2364513,True,Prosto w twoje rozmarzone usteczka aż po same kule hahaha,e4153c9a5a81d7ea,57,57,False,False,0,0,,0,6,"https://www.bankier.pl/forum/temat_re-cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69380943.html",0.2.0,2026-05-14T13:36:27.230580+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,3,3,2024-12-27T11:15:00+00:00,bfb3d450478b2a9abce4,True,Siedzisz zboku na peronie i gupkowato komentujesz kolego. My odjedziemy pociongiem a ty bendziesz marudził że dalej jestes biedakiem kolego. Weź sie w garść!,0a0042943655db90,157,157,False,False,0,0,,10,1,"https://www.bankier.pl/forum/temat_re-cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69381091.html",0.2.0,2026-05-14T13:36:30.712367+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,4,4,2024-12-27T11:46:00+00:00,931127caa9c8fb5bd7e0,True,siem pisze: weś siem w garźć ! 190 pukpuk :),33cf64be3e7f8153,44,44,False,False,0,0,,2,0,"https://www.bankier.pl/forum/temat_re-cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69381499.html",0.2.0,2026-05-14T13:36:33.932229+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,5,5,2024-12-27T12:10:00+00:00,bfb3d450478b2a9abce4,True,I co kolego lolo? Zaraz bendzie 191 i pewnie sie dziwisz a ja tradycyjnie nie jestem tym zdziwiony kolego!!,bf5916b87ea6a512,107,107,False,False,0,0,,3,1,"https://www.bankier.pl/forum/temat_re-cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69381931.html",0.2.0,2026-05-14T13:36:37.789643+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,6,6,2024-12-27T14:53:00+00:00,0bdd51fcaebcf2364513,True,Siedzisz w wagonie z innymi przy głupami i jedziecie w tej kolejce między 180 a 190 hahaha dalej dyndajcie na haku hahah i udawajcie zarobionych hahaha co za barany,73ccd8959bb0de45,164,164,False,False,0,0,,0,3,"https://www.bankier.pl/forum/temat_re-cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69384343.html",0.2.0,2026-05-14T13:36:41.247538+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,7,7,2024-12-27T15:23:00+00:00,e44ccff6d2759ef15643,True,"Zbieraj szparagi przegrywie "" haha hahaha hahaha"" ale śmiech przez łzy, żałosne.",b2259894f85f09a5,80,81,False,False,0,0,,1,0,"https://www.bankier.pl/forum/temat_re-cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69384735.html",0.2.0,2026-05-14T13:36:44.318332+00:00
69380539,Cichy wyszczał możliwy już o 12 w południe dzisiaj!!!,8,8,2024-12-27T16:07:00+00:00,0bdd51fcaebcf2364513,True,Już dawno zbieram tobą i twoją rodziną jesteście wszyscy tacy sami zwykłe zera tylko do tych szparagów się nadajecie hahaha,8d979a0379ccfd2b,123,123,False,False,0,0,,0,1,"https://www.bankier.pl/forum/temat_re-cichy-wyszczal-mozliwy-juz-o-12-w-poludnie-dzisiaj,69385283.html",0.2.0,2026-05-14T13:36:47.582474+00:00
69383703,A pisałem że będzie szło na 200,0,0,2024-12-27T14:10:00+00:00,76aaad0b7eea1c155497,True,"Mało kto mnie posłuchał, a warto bylo",a07c38dacb52fa90,37,37,False,False,0,0,,0,1,"https://www.bankier.pl/forum/temat_a-pisalem-ze-bedzie-szlo-na-200,69383703.html",0.2.0,2026-05-14T13:36:50.554024+00:00
69383623,Już po szortach,0,0,2024-12-27T14:05:00+00:00,76aaad0b7eea1c155497,True,"Zwykle współczuję gdy się dzieje komus bieda, ale oni sobie na to zasłużyli",ec3603b8c99c6e95,75,75,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_juz-po-szortach,69383623.html",0.2.0,2026-05-14T13:36:57.460879+00:00
69367259,macie szczescie ze dzisiaj nie ma sesji,0,0,2024-12-24T09:48:00+00:00,1c9dd3e9f315ff98d5a4,True,chociaz jeden dzien nie spada bu ha ha ale po swietach szykujcie sie na wodospat,b2b29299ce0994d0,80,80,False,False,0,0,,6,13,"https://www.bankier.pl/forum/temat_macie-szczescie-ze-dzisiaj-nie-ma-sesji,69367259.html",0.2.0,2026-05-14T13:37:00.686568+00:00
69367259,macie szczescie ze dzisiaj nie ma sesji,1,1,2024-12-24T12:54:00+00:00,ebc6a0744f086d3d0635,True,"Fajnie że wróciłeś, wprowadzasz pozytywną energię na tym forum.",ce7ffef44241f45e,63,63,False,False,0,0,,1,2,"https://www.bankier.pl/forum/temat_re-macie-szczescie-ze-dzisiaj-nie-ma-sesji,69368733.html",0.2.0,2026-05-14T13:37:04.210414+00:00
69367259,macie szczescie ze dzisiaj nie ma sesji,2,2,2024-12-25T08:14:00+00:00,985a523d40a812513c74,False,Jezeli chodzi o spadanie to raczej ty z konia. I to niestety byl koń wujka w piwnicy. A jeśli chodzi o akcjie to w tym to w ciągu ostatnich 12 miesięcy wzrosły i to sporo. Pozdrów wujka i trzymaj się mocno,9404bb721a16ac90,205,205,False,False,0,0,,4,0,"https://www.bankier.pl/forum/temat_re-macie-szczescie-ze-dzisiaj-nie-ma-sesji,69370971.html",0.2.0,2026-05-14T13:37:07.889434+00:00
69367259,macie szczescie ze dzisiaj nie ma sesji,3,3,2024-12-27T09:37:00+00:00,4f6c2f637ec4234aa2d2,True,"dziś już tyle szczęscia nie mają, spółka krwawi",f326db781ce58269,47,47,False,False,0,0,,0,2,"https://www.bankier.pl/forum/temat_re-macie-szczescie-ze-dzisiaj-nie-ma-sesji,69379429.html",0.2.0,2026-05-14T13:37:11.465840+00:00
69367259,macie szczescie ze dzisiaj nie ma sesji,4,4,2024-12-27T09:57:00+00:00,985a523d40a812513c74,False,"To ile Rafałek obstawiasz na zakończenie, możesz się pomylić o 2 pkt. Procentowe",9ee43f11d60749cc,80,80,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-macie-szczescie-ze-dzisiaj-nie-ma-sesji,69379801.html",0.2.0,2026-05-14T13:37:15.457674+00:00
69367259,macie szczescie ze dzisiaj nie ma sesji,5,5,2024-12-27T13:46:00+00:00,985a523d40a812513c74,False,Rafałek jesteś? Czy puszki zbierasz żeby straty odrobić?,2362608da56384d4,56,56,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-macie-szczescie-ze-dzisiaj-nie-ma-sesji,69383311.html",0.2.0,2026-05-14T13:37:18.704664+00:00
69367259,macie szczescie ze dzisiaj nie ma sesji,6,6,2024-12-27T13:48:00+00:00,985a523d40a812513c74,False,"Rafałek jesteś? Bo jakoś dziwnie na zielono społka krwawi, wiesz coś o tym ?",3a1c94ced04d722c,76,76,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-macie-szczescie-ze-dzisiaj-nie-ma-sesji,69383349.html",0.2.0,2026-05-14T13:37:28.485389+00:00
69382141,Nikt normalny tego nie sprzedaje jak nie musi!!!,0,0,2024-12-27T12:25:00+00:00,bfb3d450478b2a9abce4,True,Dla tego szorty co za grały na krutko jedyne co wyciongnom z tej inwestycji to bolesna lekcja o tym jak nie inwestować!!!,04a74400ba164567,121,121,False,False,0,0,,7,0,"https://www.bankier.pl/forum/temat_nikt-normalny-tego-nie-sprzedaje-jak-nie-musi,69382141.html",0.2.0,2026-05-14T13:37:37.088990+00:00
69382133,No i lecimy na 220,0,0,2024-12-27T12:25:00+00:00,e44ccff6d2759ef15643,True,"Akcjonariat wymieniony, kolkowicze odpuleni, teraz jedziemy na 220 , może uda się do końca stycznia , tak czy inaczej teraz już nic innego tylko nieprzerwane wzrosty z delikatnymi korektami aż do premier.. nie pozdrawiamy kolkowiczow i szorciazy, czekamy na kolejne informacje od Cdpr napędzające wzrosty",a9709c8c28474a20,304,304,False,False,0,0,,4,2,"https://www.bankier.pl/forum/temat_no-i-lecimy-na-220,69382133.html",0.2.0,2026-05-14T13:37:40.564793+00:00
69382081,O 14 przyjdzie Ameryka to nam pociongnie świontecznie!!!,0,0,2024-12-27T12:21:00+00:00,bfb3d450478b2a9abce4,True,Rajd świentego mikołaja może sie zakończyc po 3 kruli wynikiem grubo ponad 200 złoty za akcje.,7b9705e86f5b0e1a,94,94,False,False,0,0,,4,1,"https://www.bankier.pl/forum/temat_o-14-przyjdzie-ameryka-to-nam-pociongnie-swiontecznie,69382081.html",0.2.0,2026-05-14T13:37:51.393850+00:00
69381729,Giełda to nie koncert życzeń. Spekuła jest bezradna.,0,0,2024-12-27T12:00:00+00:00,6eef99b0ced05e64d08a,True,"Zasobne zachodnie fundusze otrzymały koncertowe bęcki na cdredzie. Jak widzimy, nie wystarczy zmasowany atak anglosaskich spekulantów. Nie wystarczą lipne artykuły dziennikarzy na wynajem, nie wystarczą zaniżone rekomendacje, nie wystarczy forumowa nagonka na akcjonariuszy. Rynek wie lepiej. W 2024 od dołka w styczniu kurs fiknął o +100%. Ale dopiero 2025 pokaże prawdziwy potencjał spółki.",53a421a00250b888,392,392,False,False,0,0,,3,1,"https://www.bankier.pl/forum/temat_gielda-to-nie-koncert-zyczen-spekula-jest-bezradna,69381729.html",0.2.0,2026-05-14T13:37:54.904882+00:00
69381729,Giełda to nie koncert życzeń. Spekuła jest bezradna.,1,1,2024-12-27T12:02:00+00:00,c91f1f413b52d150f465,True,Oni już nie mają argumetów za pewne myślą co tu zrobić. Ale ich czas się kończy a jeszcze jak pyknie 200 mają pozamiatane.,48562b08d18f3107,122,122,False,False,0,0,,2,1,"https://www.bankier.pl/forum/temat_re-gielda-to-nie-koncert-zyczen-spekula-jest-bezradna,69381775.html",0.2.0,2026-05-14T13:37:58.139731+00:00
69381729,Giełda to nie koncert życzeń. Spekuła jest bezradna.,2,2,2024-12-27T12:08:00+00:00,6eef99b0ced05e64d08a,True,"Na razie zredukowali się o 2 mln akcji. Zostaje im do odkupu jeszcze około 4,5 mln sztuk. Shorty straciły zdolność kreowania kursu pod siebie i są w odwrocie. A czas gra na ich niekorzyść, każdy kwartał, każdy miesiąc to będzie gra rynkowa pod premierę W4.",f5dc7845ed6d7d2d,256,256,False,False,0,0,,3,1,"https://www.bankier.pl/forum/temat_re-gielda-to-nie-koncert-zyczen-spekula-jest-bezradna,69381903.html",0.2.0,2026-05-14T13:38:01.353741+00:00
69381893,Jedziemy do 200+,0,0,2024-12-27T12:08:00+00:00,d3fb0e2b5c97787fa41e,True,Biedaki spekulanty anglosaskie pociag odjechał możecie dokupować po 300,1532cceb28139db8,71,71,False,False,0,0,,4,1,"https://www.bankier.pl/forum/temat_jedziemy-do-200,69381893.html",0.2.0,2026-05-14T13:38:09.973754+00:00
69381501,Został  Wam ----peron. Pociąg odjechał a to początek.,0,0,2024-12-27T11:46:00+00:00,690fa235b5a5e1a46be0,True,Pozdrawiam.myślących.,dc65dc32db421bc8,21,21,False,False,0,0,,1,1,"https://www.bankier.pl/forum/temat_zostal-wam-peron-pociag-odjechal-a-to-poczatek,69381501.html",0.2.0,2026-05-14T13:38:13.173929+00:00
69380251,Uklepane 185. Niżej już nie spadnie,0,0,2024-12-27T10:24:00+00:00,76aaad0b7eea1c155497,True,Co spada poniżej 185 to odbija do 187. Będzie dobrze,9fa99dac6e6773d5,52,52,False,False,0,0,,3,0,"https://www.bankier.pl/forum/temat_uklepane-185-nizej-juz-nie-spadnie,69380251.html",0.2.0,2026-05-14T13:38:16.166337+00:00
69380251,Uklepane 185. Niżej już nie spadnie,1,1,2024-12-27T10:29:00+00:00,3c839f22c259101af470,True,"Przenikliwość level hard :). Raz piszesz, że czeka nas w danym dniu wystrzał na 200, a 1,5 godziny po rozpoczęciu sesji prowadzisz przewidywania czy spadnie głębiej, czy też się zatrzyma :)",d19c170382f74049,189,189,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-uklepane-185-nizej-juz-nie-spadnie,69380353.html",0.2.0,2026-05-14T13:38:19.455226+00:00
69380251,Uklepane 185. Niżej już nie spadnie,2,2,2024-12-27T10:37:00+00:00,76aaad0b7eea1c155497,True,Właśnie kolego odbija na 190,387480f6b534b7f6,28,28,False,False,0,0,,1,0,"https://www.bankier.pl/forum/temat_re-uklepane-185-nizej-juz-nie-spadnie,69380477.html",0.2.0,2026-05-14T13:38:22.380985+00:00
69380415,Wracam na forum za rok. Czy szorty jeszcze tu będą?,0,0,2024-12-27T10:32:00+00:00,771e626a4796d35a4e15,True,Zero konkretów tylko spadziowe naganianie.,d0ea3eb32c66ba27,42,42,False,False,0,0,,1,0,"https://www.bankier.pl/forum/temat_wracam-na-forum-za-rok-czy-szorty-jeszcze-tu-beda,69380415.html",0.2.0,2026-05-14T13:38:25.931061+00:00
69379829,masakra,0,0,2024-12-27T09:57:00+00:00,1c9dd3e9f315ff98d5a4,True,mowilem ze bedzie wodospat kto nie slucha traci kapital,28ba0b32172b6c22,55,55,False,False,0,0,,0,7,"https://www.bankier.pl/forum/temat_masakra,69379829.html",0.2.0,2026-05-14T13:38:30.002091+00:00
69379829,masakra,1,1,2024-12-27T10:07:00+00:00,4f6c2f637ec4234aa2d2,True,"większość tutejszego akcjonariatu nie ma pojęcia o inwestowaniu tylko traci, tu kolor czerwony to norma",0c7ec21699f5efaf,103,103,False,False,0,0,,0,7,"https://www.bankier.pl/forum/temat_re-masakra,69379969.html",0.2.0,2026-05-14T13:38:33.359374+00:00
69379829,masakra,2,2,2024-12-27T10:29:00+00:00,8a94d66e6e9e6482a15c,True,Ale tu prócz fundow ...to akcjonariat to 1.swawolnk okrutny 2.Arcadius vel rocetman 3.Alonzo spokojny 4.Wojtek podbierający I paru innych wisielców zaprawionych w bojach na haku Tu nie ma nowych ludzi nie ma ulicy Tzw leszczy które w popłochu odpłynęły przy cenie 300/350 zł,1e2b3f0500ca541d,274,274,False,False,0,0,,3,3,"https://www.bankier.pl/forum/temat_re-masakra,69380341.html",0.2.0,2026-05-14T13:38:38.459953+00:00
69379829,masakra,3,3,2024-12-27T10:28:00+00:00,e44ccff6d2759ef15643,True,"A gdzie ten wodospad od początku roku plus 80%, powinieneś się leczyć.",84f4ae3bd9977aad,70,70,False,False,0,0,,4,0,"https://www.bankier.pl/forum/temat_re-masakra,69380307.html",0.2.0,2026-05-14T13:38:46.384319+00:00
69378901,Czy CDR kipi TVN,0,0,2024-12-27T08:55:00+00:00,bcad7445cd2f6d93104d,True,Chcą być koncernem medialny...jest okazja,885f16385b1e84b2,41,41,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_czy-cdr-kipi-tvn,69378901.html",0.2.0,2026-05-14T13:38:53.580946+00:00
69378901,Czy CDR kipi TVN,1,1,2024-12-27T08:59:00+00:00,546fe158fa8ec8c5296e,True,"Patrząc na obecną politykę CDPR, to niewiele by się tam zmieniło...",0f293a1ae9696941,67,67,False,False,0,0,,0,1,"https://www.bankier.pl/forum/temat_re-czy-cdr-kipi-tvn,69378937.html",0.2.0,2026-05-14T13:38:56.930135+00:00
69378901,Czy CDR kipi TVN,2,2,2024-12-27T09:31:00+00:00,b531fc1e65b9e14dac0c,True,Niestety CDr nie kpi z tvn,c58b5eeae70ba89f,26,26,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-czy-cdr-kipi-tvn,69379325.html",0.2.0,2026-05-14T13:39:00.335663+00:00
69376701,Bohaterka wiedźmina 4,0,0,2024-12-26T17:47:00+00:00,2f9a7474e07eaa90506e,True,Dlaczego bohaterką 4 części wiedźmina będzie stara menelica?,c843248ba805fdb9,60,60,False,False,0,0,,0,4,"https://www.bankier.pl/forum/temat_bohaterka-wiedzmina-4,69376701.html",0.2.0,2026-05-14T13:39:04.000219+00:00
